id,country,income
3179,Country B,6334.29
3180,Country B,48669.86
3181,Country B,7072.77
3182,Country B,5380.13
3183,Country B,6231.91
3184,Country B,6492.92
3185,Country B,13482.55
3186,Country B,7426.61
3187,Country B,10385.58
3188,Country B,13023.17
3189,Country B,6403.36
3190,Country B,144937.74
3191,Country B,11360.72
3192,Country B,14130.49
3193,Country B,23569.23
3194,Country B,7627.28
3195,Country B,43020.96
3196,Country B,18926.92
3197,Country B,5015.23
3198,Country B,30310.84
3199,Country B,74735.5
3200,Country B,5485.81
3201,Country B,8953.74
3202,Country B,66538.4
3203,Country B,5118.32
3204,Country B,24870.2
3205,Country B,6078.33
3206,Country B,25220.25
3207,Country B,10490.55
3208,Country B,20999.78
3209,Country B,6792.04
3210,Country B,6066.03
3211,Country B,5167.26
3212,Country B,70080.9
3213,Country B,8087.67
3214,Country B,10614.6
3215,Country B,14910.22
3216,Country B,12608.85
3217,Country B,5342.01
3218,Country B,5440.97
3219,Country B,5137.94
3220,Country B,6076.09
3221,Country B,24286.63
3222,Country B,15446.55
3223,Country B,6319.75
3224,Country B,5921.7
3225,Country B,8389.6
3226,Country B,26826.33
3227,Country B,6358.17
3228,Country B,41891.73
3229,Country B,6811.41
3230,Country B,5886.05
3231,Country B,9267.59
3232,Country B,8440.83
3233,Country B,7088.41
3234,Country B,92064.38
3235,Country B,33285.33
3236,Country B,6923.17
3237,Country B,44910.47
3238,Country B,13624.01
3239,Country B,6315.34
3240,Country B,12458.97
3241,Country B,8623.67
3242,Country B,5515.66
3243,Country B,10057.89
3244,Country B,13179.12
3245,Country B,71575.08
3246,Country B,11355.8
3247,Country B,14916.57
3248,Country B,15598.24
3249,Country B,8075.35
3250,Country B,7477.64
3251,Country B,13714.56
3252,Country B,6915.18
3253,Country B,8650.27
3254,Country B,6347.65
3255,Country B,7273.53
3256,Country B,9185.35
3257,Country B,10103.57
3258,Country B,13446.02
3259,Country B,7124.25
3260,Country B,344262.54
3261,Country B,10996.84
3262,Country B,5778.21
3263,Country B,11729.19
3264,Country B,5807.82
3265,Country B,11098.95
3266,Country B,6538.69
3267,Country B,6507.61
3268,Country B,13236.21
3269,Country B,6109.27
3270,Country B,5999.19
3271,Country B,5042.82
3272,Country B,5658.43
3273,Country B,24246.82
3274,Country B,7898.06
3275,Country B,17317.37
3276,Country B,9428.41
3277,Country B,6494.54
3278,Country B,113714.97
3279,Country B,5231.63
3280,Country B,5297.06
3281,Country B,5533.11
3282,Country B,7791.72
3283,Country B,13467.2
3284,Country B,7236.92
3285,Country B,16760.94
3286,Country B,5804.01
3287,Country B,5203.8
3288,Country B,9924.65
3289,Country B,5283.4
3290,Country B,21956.31
3291,Country B,7970.53
3292,Country B,11104
3293,Country B,5201.89
3294,Country B,25507.32
3295,Country B,9186.49
3296,Country B,6474.08
3297,Country B,19693.06
3298,Country B,10958.55
3299,Country B,9468.79
3300,Country B,10009.07
3301,Country B,8657.93
3302,Country B,11786.73
3303,Country B,58216.75
3304,Country B,5669
3305,Country B,10375.62
3306,Country B,35060.65
3307,Country B,12849.47
3308,Country B,10398.32
3309,Country B,6918.06
3310,Country B,55108.92
3311,Country B,14343.07
3312,Country B,9312.52
3313,Country B,6946.26
3314,Country B,9198.46
3315,Country B,6783.45
3316,Country B,7341.99
3317,Country B,11338.82
3318,Country B,9022.03
3319,Country B,9420.49
3320,Country B,6467.01
3321,Country B,5037.79
3322,Country B,9210.7
3323,Country B,5280.34
3324,Country B,8541.75
3325,Country B,5276.4
3326,Country B,5398.46
3327,Country B,8782.71
3328,Country B,6071.07
3329,Country B,20220.72
3330,Country B,5327.94
3331,Country B,6685.14
3332,Country B,6319.9
3333,Country B,8736.84
3334,Country B,13929.97
3335,Country B,5000.73
3336,Country B,8641.16
3337,Country B,116792.85
3338,Country B,72697.82
3339,Country B,10639.21
3340,Country B,7997.78
3341,Country B,5320.43
3342,Country B,10029.6
3343,Country B,165044.3
3344,Country B,5785.79
3345,Country B,11150.86
3346,Country B,6781.41
3347,Country B,7463.73
3348,Country B,5652.37
3349,Country B,10785.9
3350,Country B,5044.58
3351,Country B,22679.41
3352,Country B,20288.11
3353,Country B,9985.95
3354,Country B,9849.1
3355,Country B,5429.21
3356,Country B,9517.9
3357,Country B,41067.27
3358,Country B,15125.48
3359,Country B,5368.68
3360,Country B,5181.65
3361,Country B,5943.93
3362,Country B,22925.37
3363,Country B,34603.21
3364,Country B,10619.76
3365,Country B,52652.57
3366,Country B,7419.23
3367,Country B,8922.18
3368,Country B,8153.71
3369,Country B,7655.73
3370,Country B,9782.29
3371,Country B,5575.58
3372,Country B,10978.61
3373,Country B,9380.37
3374,Country B,9005.74
3375,Country B,7148.86
3376,Country B,14726.8
3377,Country B,5472.62
3378,Country B,13742.26
3379,Country B,5592.63
3380,Country B,5966.97
3381,Country B,6099.73
3382,Country B,5318.26
3383,Country B,7503.42
3384,Country B,23746.66
3385,Country B,7287.8
3386,Country B,9618.24
3387,Country B,5558.01
3388,Country B,6317.65
3389,Country B,5673.09
3390,Country B,7541.6
3391,Country B,9543.97
3392,Country B,5306.36
3393,Country B,7347.84
3394,Country B,15066.12
3395,Country B,5205.53
3396,Country B,13056.34
3397,Country B,5328.66
3398,Country B,6899.99
3399,Country B,24054.74
3400,Country B,12264.29
3401,Country B,5344.59
3402,Country B,5100.27
3403,Country B,9716.28
3404,Country B,13999.18
3405,Country B,59668.94
3406,Country B,7378.38
3407,Country B,5469.67
3408,Country B,5891.16
3409,Country B,8632.42
3410,Country B,26156.74
3411,Country B,5859.57
3412,Country B,5659.81
3413,Country B,5116.97
3414,Country B,45132.85
3415,Country B,5701.27
3416,Country B,22101.14
3417,Country B,12102.85
3418,Country B,5069.45
3419,Country B,10083.51
3420,Country B,5713.74
3421,Country B,24369.17
3422,Country B,21360.3
3423,Country B,19783.43
3424,Country B,133585.16
3425,Country B,6923.49
3426,Country B,524772.54
3427,Country B,11535.42
3428,Country B,5113.59
3429,Country B,6460.01
3430,Country B,5436.9
3431,Country B,6087.85
3432,Country B,19082.97
3433,Country B,7352.03
3434,Country B,41729.19
3435,Country B,12611.94
3436,Country B,5100.56
3437,Country B,52402.01
3438,Country B,5989.9
3439,Country B,8467.48
3440,Country B,16963.53
3441,Country B,26075.02
3442,Country B,10239.78
3443,Country B,6490.02
3444,Country B,5282.39
3445,Country B,6204.51
3446,Country B,5838.3
3447,Country B,7534.73
3448,Country B,29518.23
3449,Country B,26085.47
3450,Country B,7565.31
3451,Country B,18287.31
3452,Country B,5753.37
3453,Country B,13784.75
3454,Country B,6161.11
3455,Country B,8297.25
3456,Country B,6010.78
3457,Country B,5040.45
3458,Country B,15053.33
3459,Country B,22360.58
3460,Country B,6644.28
3461,Country B,187232.54
3462,Country B,5111.59
3463,Country B,9971.95
3464,Country B,69456.8
3465,Country B,20207.58
3466,Country B,35442.65
3467,Country B,193739.78
3468,Country B,5314.49
3469,Country B,21096.35
3470,Country B,5132.32
3471,Country B,12324.2
3472,Country B,5314.11
3473,Country B,28488.94
3474,Country B,5734.36
3475,Country B,6326.63
3476,Country B,7366.78
3477,Country B,5954.6
3478,Country B,9097.38
3479,Country B,11796.07
3480,Country B,5529.28
3481,Country B,50984.2
3482,Country B,48113.54
3483,Country B,6622.78
3484,Country B,5211.61
3485,Country B,20596.91
3486,Country B,10289
3487,Country B,19980.36
3488,Country B,5347.39
3489,Country B,8287.67
3490,Country B,11730.59
3491,Country B,24020.05
3492,Country B,5132.43
3493,Country B,11489.62
3494,Country B,9370.62
3495,Country B,18627.62
3496,Country B,12947.28
3497,Country B,7247.04
3498,Country B,6398.43
3499,Country B,20382.14
3500,Country B,14859.91
3501,Country B,20318.95
3502,Country B,8195.62
3503,Country B,23577.37
3504,Country B,5258.73
3505,Country B,9066.1
3506,Country B,71303.32
3507,Country B,5545.11
3508,Country B,20554.37
3509,Country B,21482.37
3510,Country B,8200.27
3511,Country B,7954.06
3512,Country B,5134.33
3513,Country B,16357.96
3514,Country B,6075.32
3515,Country B,27951.09
3516,Country B,16991.97
3517,Country B,5686.94
3518,Country B,7599.9
3519,Country B,14912.39
3520,Country B,7239.55
3521,Country B,5240.2
3522,Country B,9840.1
3523,Country B,16924.76
3524,Country B,8659.12
3525,Country B,6463.06
3526,Country B,25438.07
3527,Country B,5662.64
3528,Country B,7324.08
3529,Country B,5071.29
3530,Country B,24563.53
3531,Country B,20005.85
3532,Country B,5819.54
3533,Country B,8677.77
3534,Country B,32490.37
3535,Country B,5908.44
3536,Country B,5789.86
3537,Country B,13924.15
3538,Country B,5462.82
3539,Country B,6620.96
3540,Country B,5569.55
3541,Country B,12996.51
3542,Country B,5016.36
3543,Country B,29766.74
3544,Country B,112648.85
3545,Country B,223716.15
3546,Country B,18583.72
3547,Country B,6847.11
3548,Country B,98809.97
3549,Country B,11976.63
3550,Country B,8927.71
3551,Country B,5194.37
3552,Country B,35699.92
3553,Country B,29061.37
3554,Country B,7593.86
3555,Country B,13743.71
3556,Country B,9310.63
3557,Country B,6135.71
3558,Country B,189311.16
3559,Country B,11163.67
3560,Country B,7047.57
3561,Country B,6928.06
3562,Country B,5458.02
3563,Country B,5417.3
3564,Country B,15889.74
3565,Country B,5065.01
3566,Country B,51940.98
3567,Country B,8822
3568,Country B,5564.61
3569,Country B,20179.39
3570,Country B,7920.73
3571,Country B,27800.29
3572,Country B,5311.71
3573,Country B,14568.08
3574,Country B,15688.81
3575,Country B,12945.63
3576,Country B,18950.85
3577,Country B,33308.36
3578,Country B,5659.91
3579,Country B,6613.17
3580,Country B,5296.68
3581,Country B,5362
3582,Country B,34152.47
3583,Country B,13154.01
3584,Country B,6546.77
3585,Country B,26164
3586,Country B,6785.41
3587,Country B,36599.17
3588,Country B,7610.11
3589,Country B,6210.03
3590,Country B,8043.93
3591,Country B,8940.38
3592,Country B,14774.92
3593,Country B,110641.37
3594,Country B,13832.66
3595,Country B,9997.5
3596,Country B,41680.59
3597,Country B,9133.48
3598,Country B,5003.87
3599,Country B,20319.41
3600,Country B,5460.91
3601,Country B,33821.45
3602,Country B,7729.05
3603,Country B,13276.84
3604,Country B,5693.48
3605,Country B,17217.53
3606,Country B,14238.89
3607,Country B,16689.68
3608,Country B,6704.87
3609,Country B,259846.38
3610,Country B,10495.11
3611,Country B,10196.65
3612,Country B,7280.27
3613,Country B,5888.02
3614,Country B,8002.91
3615,Country B,5608.75
3616,Country B,14936.31
3617,Country B,5084.21
3618,Country B,6123.42
3619,Country B,7744.5
3620,Country B,5994.2
3621,Country B,26582.1
3622,Country B,16216.17
3623,Country B,6884.17
3624,Country B,13879.89
3625,Country B,5676.02
3626,Country B,6982.12
3627,Country B,5132.42
3628,Country B,30717.29
3629,Country B,6128.1
3630,Country B,8287.94
3631,Country B,5366.16
3632,Country B,14979.07
3633,Country B,7085.35
3634,Country B,21240.56
3635,Country B,36800.49
3636,Country B,18873.87
3637,Country B,20762
3638,Country B,57227.68
3639,Country B,5132.27
3640,Country B,16487.02
3641,Country B,6352.62
3642,Country B,11229.49
3643,Country B,16567.52
3644,Country B,6093.12
3645,Country B,17283.39
3646,Country B,26071.57
3647,Country B,22362
3648,Country B,5286.23
3649,Country B,8290.9
3650,Country B,6580.9
3651,Country B,11060.93
3652,Country B,18193.05
3653,Country B,22972.03
3654,Country B,5040.6
3655,Country B,5545.89
3656,Country B,45246.82
3657,Country B,9019.49
3658,Country B,5529.51
3659,Country B,6235.58
3660,Country B,37710.27
3661,Country B,12397.52
3662,Country B,6506.02
3663,Country B,8158.76
3664,Country B,8485.9
3665,Country B,5762.98
3666,Country B,15251.34
3667,Country B,6418.23
3668,Country B,21949.55
3669,Country B,5899.73
3670,Country B,7801.95
3671,Country B,94908.63
3672,Country B,9061.32
3673,Country B,8147.73
3674,Country B,6704.46
3675,Country B,10545.02
3676,Country B,6645.26
3677,Country B,16252.66
3678,Country B,5384.43
3679,Country B,14781.44
3680,Country B,5282.36
3681,Country B,5213.24
3682,Country B,27048.13
3683,Country B,7114.31
3684,Country B,5261.75
3685,Country B,10159.27
3686,Country B,9821.41
3687,Country B,5903.33
3688,Country B,6994.38
3689,Country B,14552.67
3690,Country B,7569.25
3691,Country B,8340.21
3692,Country B,8543.28
3693,Country B,5345.53
3694,Country B,13625.15
3695,Country B,11878.06
3696,Country B,12582.93
3697,Country B,19256.93
3698,Country B,5292.05
3699,Country B,14594.32
3700,Country B,5018.45
3701,Country B,26538.41
3702,Country B,5750.39
3703,Country B,7799.17
3704,Country B,5840.84
3705,Country B,7487.93
3706,Country B,9932.76
3707,Country B,6045.02
3708,Country B,31270.18
3709,Country B,5161.01
3710,Country B,8588.83
3711,Country B,5375.87
3712,Country B,8526.84
3713,Country B,35342.48
3714,Country B,8299.27
3715,Country B,5101.28
3716,Country B,9218.36
3717,Country B,8338
3718,Country B,5377.86
3719,Country B,12473.03
3720,Country B,5255.6
3721,Country B,5142.28
3722,Country B,5807
3723,Country B,7119.98
3724,Country B,17877.58
3725,Country B,5188.88
3726,Country B,8392.01
3727,Country B,9420.6
3728,Country B,5326.1
3729,Country B,17788.06
3730,Country B,6477.81
3731,Country B,125132.15
3732,Country B,17003.95
3733,Country B,5643.11
3734,Country B,11566.64
3735,Country B,21461.07
3736,Country B,25154.27
3737,Country B,6016.98
3738,Country B,5999.1
3739,Country B,8439.43
3740,Country B,14514.81
3741,Country B,6977.12
3742,Country B,5796.91
3743,Country B,5493.76
3744,Country B,5396.52
3745,Country B,13701
3746,Country B,5896.2
3747,Country B,13386.83
3748,Country B,12652.53
3749,Country B,10894.08
3750,Country B,27700.32
3751,Country B,5726.71
3752,Country B,18911.91
3753,Country B,13560.39
3754,Country B,8525
3755,Country B,10408.67
3756,Country B,12013.93
3757,Country B,6157.28
3758,Country B,5646.01
3759,Country B,6192.49
3760,Country B,9042.35
3761,Country B,6156.34
3762,Country B,187148.02
3763,Country B,8835.73
3764,Country B,5998.36
3765,Country B,6225.61
3766,Country B,5130.89
3767,Country B,7657.01
3768,Country B,13959.46
3769,Country B,15949.36
3770,Country B,7340.49
3771,Country B,5160.05
3772,Country B,11074.32
3773,Country B,101866.98
3774,Country B,30238.27
3775,Country B,6063.51
3776,Country B,13885.05
3777,Country B,7434.39
3778,Country B,10243.13
3779,Country B,8993.61
3780,Country B,12495.31
3781,Country B,15587.74
3782,Country B,7607.01
3783,Country B,11159.13
3784,Country B,42724.7
3785,Country B,5159.58
3786,Country B,5815.08
3787,Country B,9797.3
3788,Country B,22366.31
3789,Country B,12448
3790,Country B,10584.89
3791,Country B,21202.74
3792,Country B,6998.07
3793,Country B,13840.36
3794,Country B,6125.84
3795,Country B,9705.02
3796,Country B,56533.5
3797,Country B,41680.34
3798,Country B,22501.44
3799,Country B,5624.46
3800,Country B,10743.24
3801,Country B,8558.46
3802,Country B,39280.77
3803,Country B,5332.96
3804,Country B,8007.41
3805,Country B,5824.45
3806,Country B,10888.22
3807,Country B,5369.01
3808,Country B,5091.86
3809,Country B,40273.4
3810,Country B,58070.98
3811,Country B,6662
3812,Country B,11181.05
3813,Country B,12193.13
3814,Country B,36094.56
3815,Country B,9443.17
3816,Country B,20949.29
3817,Country B,15391.97
3818,Country B,5316.53
3819,Country B,7967.86
3820,Country B,47716.73
3821,Country B,8581.53
3822,Country B,5462.41
3823,Country B,172777.73
3824,Country B,12430.64
3825,Country B,6050.88
3826,Country B,6448.64
3827,Country B,8261
3828,Country B,28777.4
3829,Country B,23885.81
3830,Country B,5984.76
3831,Country B,28458.31
3832,Country B,5676.18
3833,Country B,16986.31
3834,Country B,47248.31
3835,Country B,60704.55
3836,Country B,5786.75
3837,Country B,8345.81
3838,Country B,11098.25
3839,Country B,5308.35
3840,Country B,5358.56
3841,Country B,8072.12
3842,Country B,14705.57
3843,Country B,6810.07
3844,Country B,7900.76
3845,Country B,51122.58
3846,Country B,16539.79
3847,Country B,56209.56
3848,Country B,7071.62
3849,Country B,21686.52
3850,Country B,5669.2
3851,Country B,6314.63
3852,Country B,6322.05
3853,Country B,21365.36
3854,Country B,26856.22
3855,Country B,6719.92
3856,Country B,5537.64
3857,Country B,10777.95
3858,Country B,13581.76
3859,Country B,7278.13
3860,Country B,7826.56
3861,Country B,26121.05
3862,Country B,5451.65
3863,Country B,23186.8
3864,Country B,7479.12
3865,Country B,9850.09
3866,Country B,13091.16
3867,Country B,10690.09
3868,Country B,7088.51
3869,Country B,88259.18
3870,Country B,12977.32
3871,Country B,6781.15
3872,Country B,11210.14
3873,Country B,121064.86
3874,Country B,5146.89
3875,Country B,12808.8
3876,Country B,5605.42
3877,Country B,8800.08
3878,Country B,8054.51
3879,Country B,17211.34
3880,Country B,39835.2
3881,Country B,44868.35
3882,Country B,5180.91
3883,Country B,12614.03
3884,Country B,5981.1
3885,Country B,9896.72
3886,Country B,39606.27
3887,Country B,22457.81
3888,Country B,5939.58
3889,Country B,41648.78
3890,Country B,6274.2
3891,Country B,32515.6
3892,Country B,6438.95
3893,Country B,14303.37
3894,Country B,6673.51
3895,Country B,13272.25
3896,Country B,6617.82
3897,Country B,5365.24
3898,Country B,6910.63
3899,Country B,37262.75
3900,Country B,5839.09
3901,Country B,7287.08
3902,Country B,15366.54
3903,Country B,12835.72
3904,Country B,8006.45
3905,Country B,8585.78
3906,Country B,8236.74
3907,Country B,16492.35
3908,Country B,8509.44
3909,Country B,6144.49
3910,Country B,21767.08
3911,Country B,75199.04
3912,Country B,7743.53
3913,Country B,8263.36
3914,Country B,10679.39
3915,Country B,8973.45
3916,Country B,6531.03
3917,Country B,5732.68
3918,Country B,8411.56
3919,Country B,10828.76
3920,Country B,17594.91
3921,Country B,6901.72
3922,Country B,6592.2
3923,Country B,7220.96
3924,Country B,6933.36
3925,Country B,16194.64
3926,Country B,13997.55
3927,Country B,9701.21
3928,Country B,12070.16
3929,Country B,10073.4
3930,Country B,5073.75
3931,Country B,5651.82
3932,Country B,8398.02
3933,Country B,7858.48
3934,Country B,13787.54
3935,Country B,7637.89
3936,Country B,15083.85
3937,Country B,5041.89
3938,Country B,6599.21
3939,Country B,7162.85
